Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;EFA;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.258802801;0.046353839;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001199569;0.046353839;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.328090519;0.058770068;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001354615;0.058770068;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.374774635;0.067195602;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001511626;0.067195602;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.408216506;0.073240884;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001628314;0.073240884;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.428667217;0.076910101;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001709889;0.076910101;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.449117899;0.080579273;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001791464;0.080579273;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.46956861;0.084248453;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001873038;0.084248453;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.490019321;0.087917671;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001954613;0.087917671;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.510470033;0.091586865;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002036188;0.091586865;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.530920684;0.095256075;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002117763;0.095256075;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.551371396;0.09892527;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002199338;0.09892527;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.561596751;0.100759864;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002240125;0.100759864;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.102429807;0.01845921;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001175646;0.01845921;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.25880307;0.046619441;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002670025;0.046619441;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.328341097;0.059120387;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.003164086;0.059120387;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.375483215;0.067600563;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.00356098;0.067600563;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.409306914;0.073685616;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.003851264;0.073685616;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.429812253;0.077377088;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004044204;0.077377088;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.450317591;0.081068553;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004237143;0.081068553;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.470822901;0.08476004;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004430083;0.08476004;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.49132821;0.088451535;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004623022;0.088451535;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.511833549;0.092143022;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004815961;0.092143022;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.532338858;0.095834456;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.005008901;0.095834456;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.552844167;0.099525966;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.00520184;0.099525966;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.563096881;0.101371691;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.00529831;0.101371691;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000590066;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.006542633;0.000590066;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001017269;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.010565756;0.001017269;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001123909;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.011550353;0.001123909;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.00126467;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.01298322;0.00126467;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001381637;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.014186059;0.001381637;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001480618;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.015222673;0.001480618;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.00158373;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.016305648;0.00158373;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001691235;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.017438157;0.001691235;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001803415;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.018623672;0.001803415;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001920577;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.019866003;0.001920577;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002043054;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.021169322;0.002043054;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002171212;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.02253823;0.002171212;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002237347;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.023246547;0.002237347;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001153914;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.016526239;0.001153914;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002360891;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.029082537;0.002360891;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002732825;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.032233175;0.002732825;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.003088981;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.036281519;0.003088981;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.003372615;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.039635461;0.003372615;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.00359367;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.042458113;0.00359367;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.003820826;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.045396022;0.003820826;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.004054214;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.048456259;0.004054214;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.004293947;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.051646456;0.004293947;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.004540117;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.054974888;0.004540117;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.004792784;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.058450516;0.004792784;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.005051963;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.062083073;0.005051963;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.005183788;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.063956052;0.005183788;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000289713;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.005561239;0.000289713;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000478693;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.008980893;0.000478693;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000525294;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.0098178;0.000525294;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000590683;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.011035737;0.000590683;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000645374;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.012058151;0.000645374;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.0006922;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.012939272;0.0006922;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000741071;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.013859801;0.000741071;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000792123;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.014822434;0.000792123;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000845504;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.015830122;0.000845504;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000901376;;;;;;
